Muestreo,Fecha,Hora,Fecha-Hora,ZT,Notas,Promedio,APS1,APS2,APS3,APS4,RPS1,RPS2,RPS3,RPS4,ENV1,ENV2,ENV3,APS AVER,RPS AVER,ALL AVER,ENV AVER
1376,,,20/03/2023 22:31,15.5,,,37.625,38.25,38,37.75,38,38.25,0,37.5,23.375,23.625,22.25,37.90625,37.91666667,37.91071429,23.08333333
1377,,,20/03/2023 23:01,16,,,37.875,38.375,38.125,38.75,37.875,38.625,0,38.25,23.25,23.5,22.125,38.28125,38.25,38.26785714,22.95833333
1378,,,20/03/2023 23:31,16.5,,,38.5,38.75,38.25,38.25,37.875,38.25,0,38,23.125,23.25,22.125,38.4375,38.04166667,38.26785714,22.83333333
1379,,,21/03/2023 00:01,17,,,38.375,38.125,37.5,38.25,38,38.25,0,38.625,23,23.125,22,38.0625,38.29166667,38.16071429,22.70833333
1380,,,21/03/2023 00:31,17.5,,,38.25,38.125,37.75,38,38,38.5,0,38.875,22.875,23,21.875,38.03125,38.45833333,38.21428571,22.58333333
1381,,,21/03/2023 01:01,18,,,38.5,38.625,37.5,38.5,37.875,38.625,0,38.25,22.75,22.875,21.625,38.28125,38.25,38.26785714,22.41666667
1382,,,21/03/2023 01:31,18.5,,,39,38.375,37.75,37.875,38.25,38.25,0,37.875,22.625,22.75,21.625,38.25,38.125,38.19642857,22.33333333
1383,,,21/03/2023 02:01,19,,,38.5,37.875,38.125,38,37.875,38.375,0,37.625,22.5,22.625,21.375,38.125,37.95833333,38.05357143,22.16666667
1384,,,21/03/2023 02:31,19.5,,,38,38.5,38.375,38.75,37.875,38.375,0,37.75,22.375,22.5,21.375,38.40625,38,38.23214286,22.08333333
1385,,,21/03/2023 03:01,20,,,38,38.125,38.375,38.375,38.375,38.125,0,38.125,22.125,22.25,21.125,38.21875,38.20833333,38.21428571,21.83333333
1386,,,21/03/2023 03:31,20.5,,,38,38.75,37.375,37.625,38.25,38.25,0,38.5,22,22.125,21,37.9375,38.33333333,38.10714286,21.70833333
1387,,,21/03/2023 04:01,21,,,38.25,38,37.625,37.625,37.625,38.625,0,38.875,21.875,21.875,20.75,37.875,38.375,38.08928571,21.5
1388,,,21/03/2023 04:31,21.5,,,39.25,38.125,37.75,37.875,38.125,38.75,0,38.125,21.625,21.625,20.625,38.25,38.33333333,38.28571429,21.29166667
1389,,,21/03/2023 05:01,22,,,38.25,38.625,38.5,38,38.25,38.375,0,37.625,21.375,21.5,20.375,38.34375,38.08333333,38.23214286,21.08333333
1390,,,21/03/2023 05:31,22.5,,,38.25,38.5,38.25,38.25,38.125,38.625,0,38.25,21.125,21.375,20.125,38.3125,38.33333333,38.32142857,20.875
1391,,,21/03/2023 06:01,23,,,37.75,38,38.25,37.875,37.625,38,0,37.625,21,21.25,20,37.96875,37.75,37.875,20.75
1392,,,21/03/2023 06:31,23.5,,,37.625,37.75,37.75,37.5,37.5,38.375,0,38.125,20.875,21,19.75,37.65625,38,37.80357143,20.54166667
1393,,,21/03/2023 07:01,0,,,38,37.5,37.25,37,37.25,37.875,0,37.625,20.625,20.75,19.625,37.4375,37.58333333,37.5,20.33333333
1394,,,21/03/2023 07:31,0.5,,,37.5,37.5,37,37,37.375,37.75,0,37.75,20.625,20.875,19.5,37.25,37.625,37.41071429,20.33333333
1395,,,21/03/2023 08:01,1,,,37.125,37.375,37.125,37.125,37,37.375,0,37.375,20.625,21,19.5,37.1875,37.25,37.21428571,20.375
1396,,,21/03/2023 08:31,1.5,,,37.5,37.125,37.125,37.125,37,37.875,0,37.125,20.75,21.25,19.5,37.21875,37.33333333,37.26785714,20.5
1397,,,21/03/2023 09:01,2,,,37.5,37.375,37.25,36.875,37,37.875,0,36.875,21,21.5,19.75,37.25,37.25,37.25,20.75
1398,,,21/03/2023 09:31,2.5,,,37.375,37.375,37.25,37.125,37,37.75,0,37.125,21.25,21.875,19.875,37.28125,37.29166667,37.28571429,21
1399,,,21/03/2023 10:01,3,,,37.5,38.625,37,37.25,37,38.375,0,37.25,21.5,22.375,20.125,37.59375,37.54166667,37.57142857,21.33333333
1400,,,21/03/2023 10:31,3.5,,,37.375,37.75,37.75,38.25,37,37.625,0,37.625,21.875,22.625,20.375,37.78125,37.41666667,37.625,21.625
1401,,,21/03/2023 11:01,4,,,37.5,37.625,37.25,37.75,37.125,37.625,0,37.625,22,23,20.625,37.53125,37.45833333,37.5,21.875
1402,,,21/03/2023 11:31,4.5,,,37.625,37.5,37.25,36.75,37.125,37.5,0,37.5,22.25,23.25,20.875,37.28125,37.375,37.32142857,22.125
1403,,,21/03/2023 12:01,5,,,37.25,37.5,36.875,36.875,37.625,37.5,0,38.625,22.5,23.5,21.125,37.125,37.91666667,37.46428571,22.375
1404,,,21/03/2023 12:31,5.5,,,37.25,37.375,36.875,37,37.375,37.5,0,38.125,22.75,23.75,21.5,37.125,37.66666667,37.35714286,22.66666667
1405,,,21/03/2023 13:01,6,,,37.25,37.125,37.125,36.75,36.75,37.375,0,37.5,23,24.125,21.75,37.0625,37.20833333,37.125,22.95833333
1406,,,21/03/2023 13:31,6.5,,,37.375,37.375,37.125,37.375,37.25,37.625,0,37.625,23.25,24.375,21.875,37.3125,37.5,37.39285714,23.16666667
1407,,,21/03/2023 14:01,7,,,37.625,37.375,37.25,37.125,37.125,37.25,0,37.375,23.5,24.625,22.125,37.34375,37.25,37.30357143,23.41666667
1408,,,21/03/2023 14:31,7.5,,,37.75,36.625,37.25,37.25,36.875,37.375,0,37.625,23.75,24.875,22.375,37.21875,37.29166667,37.25,23.66666667
1409,,,21/03/2023 15:01,8,,,37.5,37.125,37.375,37.25,36.875,37.625,0,37.625,23.875,25.125,22.625,37.3125,37.375,37.33928571,23.875
1410,,,21/03/2023 15:31,8.5,,,37.5,37.125,37.25,37.125,37.125,37.875,0,37.25,24.125,25.25,22.875,37.25,37.41666667,37.32142857,24.08333333
1411,,,21/03/2023 16:01,9,,,37.375,37.125,37.375,37.375,36.5,38,0,37.375,24.25,25.375,23,37.3125,37.29166667,37.30357143,24.20833333
1412,,,21/03/2023 16:31,9.5,,,37.5,37.5,37.25,37.125,37,37.625,0,37.25,24.5,25.5,23.25,37.34375,37.29166667,37.32142857,24.41666667
1413,,,21/03/2023 17:01,10,,,37.125,37.5,37,36.625,37.125,37.75,0,37.75,24.625,25.75,23.375,37.0625,37.54166667,37.26785714,24.58333333
1414,,,21/03/2023 17:31,10.5,,,37.25,37.75,37.75,36.875,37.125,37.375,0,37.75,24.875,25.875,23.5,37.40625,37.41666667,37.41071429,24.75
1415,,,21/03/2023 18:01,11,,,37.625,38,37.75,37.375,37.125,37.75,0,37.625,25,26,23.75,37.6875,37.5,37.60714286,24.91666667
1416,,,21/03/2023 18:31,11.5,,,37.875,37.5,37.5,37.75,37,37.75,0,37.5,25.125,26.125,23.875,37.65625,37.41666667,37.55357143,25.04166667
1417,,,21/03/2023 19:01,12,,,37.625,37.375,37.625,37,37.5,37.625,0,37.5,25.125,26.125,23.875,37.40625,37.54166667,37.46428571,25.04166667
1418,,,21/03/2023 19:31,12.5,,,38.25,37.625,37.875,37.625,37.375,38.5,0,38.375,25.125,25.5,23.875,37.84375,38.08333333,37.94642857,24.83333333
1419,,,21/03/2023 20:01,13,,,38,37.125,38.125,36.75,38,38,0,38.25,25.125,25.375,23.875,37.5,38.08333333,37.75,24.79166667
1420,,,21/03/2023 20:31,13.5,,,38.25,37.75,37.875,37.5,37.75,37.875,0,37.5,24.875,25,23.75,37.84375,37.70833333,37.78571429,24.54166667
1421,,,21/03/2023 21:01,14,,,38.125,37.75,37.875,37.75,37.875,38.5,0,37.375,24.75,24.875,23.625,37.875,37.91666667,37.89285714,24.41666667
1422,,,21/03/2023 21:31,14.5,,,38.125,37.75,37.875,37.875,38.25,38.75,0,38,24.625,24.75,23.5,37.90625,38.33333333,38.08928571,24.29166667
1423,,,21/03/2023 22:01,15,,,38.75,37.75,38,37.75,37.75,38.5,0,37.75,24.5,24.625,23.375,38.0625,38,38.03571429,24.16666667
1424,,,21/03/2023 22:31,15.5,,,38,38,38.25,38.375,38.375,39,0,38.25,24.5,24.5,23.25,38.15625,38.54166667,38.32142857,24.08333333
1425,,,21/03/2023 23:01,16,,,38.25,38.375,38.375,38.875,38.5,38.625,0,38.875,24.375,24.5,23.125,38.46875,38.66666667,38.55357143,24
1426,,,21/03/2023 23:31,16.5,,,38.5,38.25,38.25,38.75,38.25,38.75,0,38,24.25,24.25,23,38.4375,38.33333333,38.39285714,23.83333333
1427,,,22/03/2023 00:01,17,,,38.375,38.5,38.5,37.875,38,38.625,0,37.875,24,23.875,22.875,38.3125,38.16666667,38.25,23.58333333
1428,,,22/03/2023 00:31,17.5,,,38.875,37.875,38.125,38.375,38.125,38.625,0,38.5,23.875,23.75,22.75,38.3125,38.41666667,38.35714286,23.45833333
1429,,,22/03/2023 01:01,18,,,38.25,38.625,38.25,38.5,38.25,39,0,38.75,23.75,23.75,22.625,38.40625,38.66666667,38.51785714,23.375
1430,,,22/03/2023 01:31,18.5,,,38.5,38.75,38.25,38.375,38.625,38.375,0,37.875,23.5,23.5,22.375,38.46875,38.29166667,38.39285714,23.125
1431,,,22/03/2023 02:01,19,,,38.25,39,38.375,38.125,38.125,37.75,0,37.625,23.375,23.375,22.25,38.4375,37.83333333,38.17857143,23
1432,,,22/03/2023 02:31,19.5,,,39.125,38.375,38.125,37.75,38,38.125,0,37.625,23.125,23.25,22.125,38.34375,37.91666667,38.16071429,22.83333333
1433,,,22/03/2023 03:01,20,,,39.25,37.875,38.375,38.125,38.375,38.375,0,37.875,22.875,23,21.875,38.40625,38.20833333,38.32142857,22.58333333
1434,,,22/03/2023 03:31,20.5,,,38,38.75,38.25,38,38.125,38.5,0,38.875,22.75,22.875,21.75,38.25,38.5,38.35714286,22.45833333
1435,,,22/03/2023 04:01,21,,,37.75,38,38.5,37.875,37.875,38.25,0,38,22.5,22.625,21.5,38.03125,38.04166667,38.03571429,22.20833333
1436,,,22/03/2023 04:31,21.5,,,38,38.25,38.125,38.125,38,38.125,0,37.375,22.375,22.5,21.375,38.125,37.83333333,38,22.08333333
1437,,,22/03/2023 05:01,22,,,38.625,38.75,37.875,37.75,38.5,38.625,0,37.625,22.25,22.375,21.125,38.25,38.25,38.25,21.91666667
1438,,,22/03/2023 05:31,22.5,,,38,38.375,38.25,38.375,37.875,38.5,0,37.875,22,22.25,21,38.25,38.08333333,38.17857143,21.75
1439,,,22/03/2023 06:01,23,,,37.5,38.125,38.5,38,38.125,38.75,0,37.75,21.75,21.875,20.75,38.03125,38.20833333,38.10714286,21.45833333
1440,,,22/03/2023 06:31,23.5,,,36.875,38.75,37.375,37.25,37.875,37.875,0,37.625,21.75,21.875,20.625,37.5625,37.79166667,37.66071429,21.41666667
1441,,,22/03/2023 07:01,0,,,37.375,37.875,37.625,37.5,37.75,38.125,0,37.625,21.5,21.625,20.5,37.59375,37.83333333,37.69642857,21.20833333
1442,,,22/03/2023 07:31,0.5,,,37.25,38,37.625,37.25,37.125,38.375,0,37.375,21.625,21.875,20.375,37.53125,37.625,37.57142857,21.29166667
1443,,,22/03/2023 08:01,1,,,37.125,37.625,37,37.125,36.875,37.625,0,37,21.625,22,20.375,37.21875,37.16666667,37.19642857,21.33333333
1444,,,22/03/2023 08:31,1.5,,,36.75,37.375,37.25,37.25,37.125,38,0,37.5,21.75,22.25,20.5,37.15625,37.54166667,37.32142857,21.5
1445,,,22/03/2023 09:01,2,,,36.875,37.375,36.875,37.25,37.25,37.5,0,37.375,21.875,22.5,20.625,37.09375,37.375,37.21428571,21.66666667
1446,,,22/03/2023 09:31,2.5,,,37.375,37.25,37,37.375,37.25,37.625,0,37.375,22.125,22.875,20.875,37.25,37.41666667,37.32142857,21.95833333
1447,,,22/03/2023 10:01,3,,,37.5,37.375,37,37.375,37.25,37.875,0,37.375,22.375,23.25,21.125,37.3125,37.5,37.39285714,22.25
1448,,,22/03/2023 10:31,3.5,,,37.375,37.625,37.25,37.875,37,37.75,0,37.625,22.625,23.625,21.375,37.53125,37.45833333,37.5,22.54166667
1449,,,22/03/2023 11:01,4,,,37.25,37,37.75,37.875,37.125,37.75,0,38.5,23,24,21.75,37.46875,37.79166667,37.60714286,22.91666667
1450,,,22/03/2023 11:31,4.5,,,37.25,36.875,37.75,37.5,37.375,37.875,0,37.75,23.25,24.375,21.875,37.34375,37.66666667,37.48214286,23.16666667
1451,,,22/03/2023 12:01,5,,,37.25,37.5,37.25,37.125,37.375,38.25,0,37.375,23.5,24.625,22,37.28125,37.66666667,37.44642857,23.375
1452,,,22/03/2023 12:31,5.5,,,37.625,37.625,37.25,37.25,36.875,38,0,37.5,23.75,25,22.25,37.4375,37.45833333,37.44642857,23.66666667
1453,,,22/03/2023 13:01,6,,,37.375,36.875,37.375,37,37.125,38.125,0,37.5,24,25.25,22.625,37.15625,37.58333333,37.33928571,23.95833333
1454,,,22/03/2023 13:31,6.5,,,37.25,37.25,37.5,37.125,37.125,37.75,0,37.5,24.25,25.5,22.875,37.28125,37.45833333,37.35714286,24.20833333
1455,,,22/03/2023 14:01,7,,,37.625,37.25,37.625,37.125,37.125,37.875,0,37.375,24.375,25.625,23.125,37.40625,37.45833333,37.42857143,24.375
1456,,,22/03/2023 14:31,7.5,,,37.375,37.125,37.125,37.375,37.625,37.625,0,37.5,24.625,25.875,23.375,37.25,37.58333333,37.39285714,24.625
1457,,,22/03/2023 15:01,8,,,37.5,37,37.375,37.375,36.875,37.5,0,37.625,24.875,26.125,23.625,37.3125,37.33333333,37.32142857,24.875
1458,,,22/03/2023 15:31,8.5,,,37.375,37.625,37.625,37.5,37.125,37.75,0,37.5,25,26.25,23.875,37.53125,37.45833333,37.5,25.04166667
1459,,,22/03/2023 16:01,9,,,37.25,37.625,37.5,37.5,37.375,37.375,0,37.25,25.125,26.375,24,37.46875,37.33333333,37.41071429,25.16666667
1460,,,22/03/2023 16:31,9.5,,,37.625,37.75,37.625,37.25,36.75,37.875,0,37.5,25.375,26.5,24.125,37.5625,37.375,37.48214286,25.33333333
1461,,,22/03/2023 17:01,10,,,37.125,37.375,37.5,37.25,37,37.625,0,37.125,25.5,26.625,24.25,37.3125,37.25,37.28571429,25.45833333
1462,,,22/03/2023 17:31,10.5,,,37.5,37.5,37.375,37,37.125,37.875,0,37.25,25.625,26.75,24.375,37.34375,37.41666667,37.375,25.58333333
1463,,,22/03/2023 18:01,11,,,37.875,37.375,37.375,37.375,37.5,37.75,0,38,25.75,26.875,24.5,37.5,37.75,37.60714286,25.70833333
1464,,,22/03/2023 18:31,11.5,,,37.75,38.375,37.625,37.625,37.25,37.75,0,37.75,25.75,26.875,24.5,37.84375,37.58333333,37.73214286,25.70833333
1465,,,22/03/2023 19:01,12,,,38.75,38.375,38.625,39,38.25,38.875,0,39.375,25.75,26.625,24.625,38.6875,38.83333333,38.75,25.66666667
1466,,,22/03/2023 19:31,12.5,,,38.375,38.75,38.375,38.375,37.875,38.375,0,38.875,25.75,26.125,24.625,38.46875,38.375,38.42857143,25.5
1467,,,22/03/2023 20:01,13,,,38.25,37.875,38.125,37.75,37.625,38,0,38.125,25.625,26,24.625,38,37.91666667,37.96428571,25.41666667
1468,,,22/03/2023 20:31,13.5,,,38.375,37.75,38.25,37.75,37.625,38,0,37.75,25.5,25.75,24.5,38.03125,37.79166667,37.92857143,25.25
1469,,,22/03/2023 21:01,14,,,37.625,38.25,37.875,37.625,37.75,38.25,0,37.75,25.375,25.625,24.5,37.84375,37.91666667,37.875,25.16666667
1470,,,22/03/2023 21:31,14.5,,,38,37.75,38.125,37.75,38,38.5,0,37.875,25.25,25.5,24.375,37.90625,38.125,38,25.04166667
1471,,,22/03/2023 22:01,15,,,37.75,38.125,38.125,37.875,38.375,38.25,0,37.625,25.125,25.375,24.25,37.96875,38.08333333,38.01785714,24.91666667
1472,,,22/03/2023 22:31,15.5,,,37.625,37.75,38.375,38,37.875,38.875,0,37.75,25,25.25,24.125,37.9375,38.16666667,38.03571429,24.79166667
1473,,,22/03/2023 23:01,16,,,38,38.375,38.375,38.875,38.125,38.25,0,38.375,24.875,25.125,24,38.40625,38.25,38.33928571,24.66666667
1474,,,22/03/2023 23:31,16.5,,,38.875,38.125,38.5,38.5,38.25,37.875,0,38.5,24.75,25,23.875,38.5,38.20833333,38.375,24.54166667
1475,,,23/03/2023 00:01,17,,,38.75,38,38.25,38.5,38,38,0,37.875,24.625,24.75,23.625,38.375,37.95833333,38.19642857,24.33333333
1476,,,23/03/2023 00:31,17.5,,,37.5,37.875,38.125,38,38.5,38.5,0,38.5,24.5,24.625,23.5,37.875,38.5,38.14285714,24.20833333
1477,,,23/03/2023 01:01,18,,,38.25,38.75,37.875,37.875,38.75,38.375,0,38.25,24.25,24.375,23.375,38.1875,38.45833333,38.30357143,24
1478,,,23/03/2023 01:31,18.5,,,39.125,38.875,38.25,38,38.625,38.25,0,38.375,24.125,24.25,23.125,38.5625,38.41666667,38.5,23.83333333
1479,,,23/03/2023 02:01,19,,,38.25,38.25,37.875,38.125,38.25,38.75,0,38.375,24,24.125,23,38.125,38.45833333,38.26785714,23.70833333
1480,,,23/03/2023 02:31,19.5,,,38,38,38.25,38,38,38.625,0,37.5,23.75,23.875,22.75,38.0625,38.04166667,38.05357143,23.45833333
1481,,,23/03/2023 03:01,20,,,38,38.125,38.125,38.25,37.875,38.875,0,37.875,23.625,23.625,22.625,38.125,38.20833333,38.16071429,23.29166667
1482,,,23/03/2023 03:31,20.5,,,38.75,38.625,38.125,39.125,37.625,38.25,0,38,23.375,23.5,22.5,38.65625,37.95833333,38.35714286,23.125
1483,,,23/03/2023 04:01,21,,,38.75,38.125,38.375,38.125,38.25,37.75,0,37.5,23.25,23.25,22.25,38.34375,37.83333333,38.125,22.91666667
1484,,,23/03/2023 04:31,21.5,,,37.75,38.375,37.875,37.75,38.125,38.25,0,37.25,23,23.125,22.125,37.9375,37.875,37.91071429,22.75
1485,,,23/03/2023 05:01,22,,,37.5,38.5,38,38,38,38.5,0,37.625,22.875,23,21.875,38,38.04166667,38.01785714,22.58333333
1486,,,23/03/2023 05:31,22.5,,,37.625,38.125,38.25,38,38.125,38.375,0,38.125,22.625,22.75,21.625,38,38.20833333,38.08928571,22.33333333
1487,,,23/03/2023 06:01,23,,,38.375,38.125,38.375,37.25,37.875,38.5,0,38.125,22.5,22.625,21.5,38.03125,38.16666667,38.08928571,22.20833333
1488,,,23/03/2023 06:31,23.5,,,37.625,38.5,37.25,38,38.375,38.125,0,38.125,22.25,22.375,21.25,37.84375,38.20833333,38,21.95833333
1489,,,23/03/2023 07:01,0,,,37.375,37.75,37.5,37.5,37.5,37.75,0,37,22.125,22.25,21.125,37.53125,37.41666667,37.48214286,21.83333333
1490,,,23/03/2023 07:31,0.5,,,37.375,37.875,37.375,37.125,37.125,38,0,37.25,22,22.375,21,37.4375,37.45833333,37.44642857,21.79166667
1491,,,23/03/2023 08:01,1,,,37.625,37.75,37.75,37.875,37.875,37.75,0,37.5,22,22.5,21,37.75,37.70833333,37.73214286,21.83333333
1492,,,23/03/2023 08:31,1.5,,,37.625,37.75,37.625,37.625,37.25,37.625,0,38,22.125,22.75,21.125,37.65625,37.625,37.64285714,22
1493,,,23/03/2023 09:01,2,,,37.375,37.625,37.5,37.5,36.875,37.625,0,37.5,22.25,23,21.25,37.5,37.33333333,37.42857143,22.16666667
1494,,,23/03/2023 09:31,2.5,,,37.25,37.625,37.125,37.375,37.125,37.875,0,37.875,22.5,23.25,21.375,37.34375,37.625,37.46428571,22.375
1495,,,23/03/2023 10:01,3,,,37.5,37.25,37.75,38,37.125,37.875,0,37.625,22.875,23.625,21.625,37.625,37.54166667,37.58928571,22.70833333
1496,,,23/03/2023 10:31,3.5,,,37.5,37.625,37.5,37.75,37,37.875,0,37.5,23.125,23.875,21.875,37.59375,37.45833333,37.53571429,22.95833333
1497,,,23/03/2023 11:01,4,,,37.5,37.5,37.75,37.25,36.875,37.875,0,37.5,23.375,24.25,22.25,37.5,37.41666667,37.46428571,23.29166667
1498,,,23/03/2023 11:31,4.5,,,37.625,37.5,37.375,36.875,37,37.625,0,37.75,23.625,24.5,22.5,37.34375,37.45833333,37.39285714,23.54166667
1499,,,23/03/2023 12:01,5,,,37.5,37.625,37.25,37.125,37.25,38,0,37.375,23.875,24.75,22.75,37.375,37.54166667,37.44642857,23.79166667
1500,,,23/03/2023 12:31,5.5,,,37.25,37.625,37.375,37,37.125,37.75,0,37.375,24.125,25,23,37.3125,37.41666667,37.35714286,24.04166667
1501,,,23/03/2023 13:01,6,,,37.375,37.375,37.125,36.75,37.125,38,0,37.5,24.5,25.25,23.25,37.15625,37.54166667,37.32142857,24.33333333
1502,,,23/03/2023 13:31,6.5,,,37.375,37.375,37.625,37.25,37.125,37.5,0,37.75,24.625,25.5,23.5,37.40625,37.45833333,37.42857143,24.54166667
1503,,,23/03/2023 14:01,7,,,37.5,37.125,37.25,36.625,36.875,38,0,37.75,24.875,25.75,23.625,37.125,37.54166667,37.30357143,24.75
1504,,,23/03/2023 14:31,7.5,,,37.25,37.125,37.375,36.75,37.375,37.875,0,37.375,25.125,26,23.875,37.125,37.54166667,37.30357143,25
